document_id,terms
77139a,accenture air cargo reservation software|iag cargo lower implementation risk|accenture air cargo suite|iag cargo|cargo reservation technology
df98d8,lufthansa cargo joint venture|air cargo joint venture|united cargo president|lufthansa cargo chairman|lufthansa cargo
09d34c,turkish airlines cargo atatürk facility|turkish airlines cargo|new facility|special cargo|special storage area
17de47,ray crane|peli biothermal|management career crane|various operational leadership positions|manufacturing operations
1c3315,bollore logistics ceo|miami foreign trade zone facility|bollore logistics|foreign trade zone facility|bollore americas ceo
2fbd39,major us carrier united airlines|united cargo|air cargo joint venture|lufthansa cargo|cargo jv
16ff31,shipa freight ceo|shipa freight|online freight service|agility chief executive officer|online forwarding platform
e7fe8f,ups express critical service|ups express critical|ups express|critical service|ups vice president
d9fcf1,militzer|lufthansa cargo|münch|pilot freight services|customs clearance
de8d92,virgin atlantic|latest customer|cargo management system|customers|skychain
e2a3f1,klm cargo executive vice president|klm cargo|supply chain optimisation project|schiphol cargo head|cargo business schiphol-wide
f698cd,unilode aviation solutions|unilode|uld management partnership|portable electronic devices|airbridgecargo airlines
fa38a2,online redcargo booking platform|cargo presence airasia x|online freight booking platform|airasia x airlines|tasco
d77c0d,good distribution practice academy|iag cargo|good distribution practices|iag|gdp training
f9ac60,puerto rico service centre|csafe service centre|new service centre|csafe global chief executive|temperature-controlled air cargo container supplier
d4c554,instant freight rate quote engine|instant freight rate quotes|tigers teams|tigers smarthub:connect portal|tigers agents
ef5740,sharjah aviation services|luxembourg-headquartered road feeder services|sharjah partners|rfs services|sharjah
7a84c5,heathrow cargo centre|airside cargo centre|wfs uk|airside freight facility|airside facilities
f6e50e,new csafe rap active container|new csafe rap container|csafe rap container|new csafe rap|csafe rap
cd3e64,peli biothermal credo|peli biothermal|demand drop point|demand rental programme|credo cargo
67e32e,aggregator service|100 % neutral service provider|indian market|airfreightbazaar|lower overall cost
3ade78,swiss international air lines|swiss chief|swissport international|swiss|five more years
0cd86b,ceiv-certified cool center|pudong international airport|cool center|pactl customers|pactl
75b944,cargolux airlines international|cargolux director global logistics services|cargolux|gdp certificate|good distribution practice
d79397,good distribution practice academy|next good distribution practice|academy training workshop|menzies hyderabad pharmaceutical handling centre|gdp academy
0d03fe,lufthansa cargo customers|lufthansa cargo|customers seamless digital solutions|cargo partner|digital sales channel cargo.one
f8ecf6,partner certification programme|outsourced uld partners|repair partner|jettainer|lufthansa-owned uld management company
c3fdb9,gebruder weiss|sea freight office|sea freight network|sea freight|sea branch
1ef7c8,multiple airline ground operations manuals|iata ground operations manual|single industry ground operations manual|hactl ground|separate ground operations manuals
2b6b4f,ups muscles|cathay pacific|last summer|healthcare traffic|cathay
e95f3b,customer satisfaction management certificate|turkish cargo|cargo customers|feedback management policy|five global air cargo brands
52e751,streamlined cargo allocation process|capacity allocation partnership|partnership champ|champ cargosystems|software provider clive
c95d47,etihad cargo|etihad airport services llc|ceiv pharma certification|first middle eastern carrier|etihad aviation group
6ed878,unilode aviation solutions|unilode partners|entire unilode fleet|unilode unit load device|uld fleet
1f1123,ibm global technology services|cloud data technology deal|etihad airways|ibm cloud data centre|10-year technology services agreement
971eee,air france klm martinair|flowerwatch certification|flowerwatch accreditation|flowerwatch|fresh flowers
02ca53,digital uld solution|unilode aviation solutions|integrated x-rail digital solution|digital pallet tags|integrated pallet edge rail solution
0c736c,first hong kong handler|hong kong air cargo terminals|iata ground operations manual|single industry ground operations manual|multiple airline ground operations manuals
2ca595,qatar airways cargo|qatar airways|air cargo carrier|envirotainer qep accreditation|international cargo carriers
d62576,lufthansa cargo cool center|lufthansa cargo board member|lufthansa cargo|passive refrigerated shipments|road feeder service cool services
0f4073,nagel kn pharmachain network|global kn pharmachain network|kn pharmachain network|nagel senior vice president products|iata ceiv pharma standards
a29b48,american airlines cargo|cargo platform rollout|cargo shipping experience|cargo|new end-to-end icargo management system
e2f6a8,active temperature-controlled air cargo containers|nippon cargo airlines|japanese airline|air cargo transportation|temperature-controlled cargo
4c7a02,iata cargo iq|cargo iq members|cargo iq data management platform|cargo iq initiative|cargo iq interest group
c492dd,logistics visibility task force|full supply chain visibility|task force drives|supply chain visibility|logistics information service systems
216460,wise tech global|global logistics platform|tech global|logistics service customers|logistics industry software provider
7ea7df,gdp audit|hactl|relevant gdp legislation|gdp accreditation|subsequent audits
fb4bbe,emirates pharma product|emirates pharma|dubai pharma hub|emirates skycentral cargo terminals|emirates skycargo
a7a50a,emirates skycargo|temperature sensitive pharma shipments|emirates skypharma cool dolly|emirates skypharma-|global container rental services
06e1b6,sia cargo|ake cargo containers|singapore airlines cargo|cargo operations|zodiac herculight
dabea0,swiss worldcargo customers|swiss worldcargo philosophy|swiss worldcargo|shipment tracking devices|certain tracking devices
32d8f8,copenhagen pharma center|wfs|new €10 million pharma center|new copenhagen facility|copenhagen airport
29ec05,dhl global forwarding|dhl global head|dhl air thermonet station|dhl global|deutsche post dhl group
ae0ab8,hong kong international airport|brussels airports|hong kong|pharma corridor|ceiv pharma standards
389b6a,perishables air freight imports|belgian specialist perishable companies|panalpina|adelantex|air freight imports
500abc,long term cathay contract|cathay pacific all-cargo aircraft|alha group|cathay pacific cargo manager italy|alha
26b0c4,cargo iq certification|cargo iq executive director|cargo iq|airbridgecargo airlines|industry quality standard
a27d63,cargolux leases thermosafe|pharmaport containers|active bulk shipping container|cargolux partnership|cargolux
b7729a,air cargo leaders|31st annual uld care conference|uld care vice president|uld care president|uld care
b8824e,swissport pharma center|ground services provider swissport|new pharma center|state-of-the-art pharma center|swissport belgium
f95967,accenture air cargo reservation software|accenture cargo reservation software|iag cargo lower implementation risk|iag cargo improvements|iag cargo head
02d069,b&h worldwide|ontic|b&h climate-controlled facility|logistics services provider|customer service
c739b8,new round-the-clock control tower|new control tower|control tower team|abc general director sergey lazarev|control tower
10aed4,reinforced cargo team|brussels airport|2019 brussels airport|cargo team|cargo business unit
8bda2e,brussels airport cargo community|brussels airport cargo|brussels airport|first air cargo organisations|air cargo belgium
934601,iag cargo trains|iag cargo constant climate centre|gdp training academy|iag cargo|gdp academy course
9c3f66,b&h worldwide|new singapore fsl|b&h location|current b&h customer|singapore changi airport
1cce4a,repeat customer korean air cargo|korean air cargo|south korean cargo carrier|frankfurt international airport|lug aircargo
e9ee86,sas cargo vice-president global sales|sas cargo strengthen representation|sas cargo|copenhagen air cargo hub|own sales representation
d23ccf,geodis amsterdam gateway|new airside gateway|geodis|amsterdam gateway|schiphol airport
4570a2,supplier champ cargosystems|jal executive officer cargo|champ|uld manager asset management system|cargospot cargo management application
df580a,global logistics|multi-modal temperature-controlled door-to-door logistics solution|land logistics partner|logistics partner|first logistics provider
6b0734,delta cargo|delta|pharma logistics certification|pharma 4 programme|additional eight destinations
736a1f,cosco shipping ink mou|bollore logistics|shanghai-based cosco shipping|china international import expo|airfreight services
