document_id,terms
5cfb3a,new cargo control center|management|freight|trucks|delta cargo
2eb209,descartes|systems group|customers|aljex|logistics software giant descartes
8eedb5,dhl|americas|stations|ceiv pharma standard|global
a8c23e,el al|cargo|transformation process|market position|able
f75bd2,ami portal|quote|online booking portal|agent customers|awb
a30e2d,tigers|sydney omnichannel e-commerce facility|b2c|b2b|e-commerce business
0946db,csafe|pharmaceutical freight|china airlines|pharma customers|cold chain technology
a1a74c,cargo iq vice chairman|henrik ambak|nadeem sultan|performance management|companies
a5e6ad,militzer|private customers|münch|lufthansa|myaircargo product
8e5aed,changi airport community|ceiv fresh certification|capabilities|air cargo community|perishable
aca3dd,multimodal americas|air canada cargo|canada|global head|conference
d1b09e,ceva|facility|new building|ceva logistics|service
df1286,nepal airlines|uld|unilode|fleet|synergies
1645ff,ulds|jettainer|brussels airlines|new service provider|lufthansa subsidiary
036533,pharma volumes|airline|abc|airbridgecargo|cargo carrier
57a8cc,iot|system|siemens|hong kong cargo ops|airport logistics
8e2609,skycell|tyvek products|dupont|market developments|remote temperature management solutions
9f3cd5,jettainer|lufthansa|director|carsten hernig|performance manager
bc232f,uld management provider|jettainer|new service|customers|way
b080bc,china|dhl|life sciences|guangzhou|beijing
171678,freight|dhl|metrix freight|sensors|messe frankfurt tradeshow
1f2fbc,air cargo innovation lab|fraport|event|new technologies|frankfurt airport operator
4095e3,customers|orders|tigers|cloud-based platform|e-commerce
affe74,gdp|iag cargo constant climate centre|two-day course|life science products|tony wright
2ebef7,aero|pharma|pharmaceutical products|members|gelder
986d2d,airports|air cargo belgium|nallian|dhl global forwarding|masterclass
feaa83,control teams|internal audit|operations|procedures|cold chain
30e4d5,descartes|gln|cloud-based global air messaging gateway|trading partners|e-awb
9f9a5c,elwis|south american airports|highest standards|cargo|european
880b92,kerry logistics|asav|logistics|dynamic|extensive service offerings
90b986,temperature solutions|canada|pharmaceutical industry|douglas wettergren|wettergren
d9bdf6,röhlig|haas|airfreight products|jens|growth programme
81915e,hyde|best|company|shipper rental programme|organisations
5d2534,airport|temperature|transporter|cooling system|handlers
27b4b4,korean air|cargo system|monitoring function|airline|improvements
15c3bf,products|cargo airline airbridgecargo|abc|quality programme|transport service providers
68c881,sia|thrucool service|sia cargo|pharma corridors|thrucool corridor network
08d42e,emirates skycargo|pharma|facility|capabilities|network
11d02b,unitpool contract|cargo growth plans|agreement|cargo space|executive officer
59381e,applicants|iag cargo|hangar 51 programme|cargo services|accelerator programme
b6f777,csafe global|csafe global service centres|zurich|stockholm arlanda airports|commitment
de6f90,carriers|solution|air nz|ability|ulds
a0f985,panalpina|singapore logistics centre|air freight|facility|high tech
d35403,express import service|imports|customs entries|ami|south africa service
4a1622,lufthansa|important rfs partners|rfs|carrier|important road feeder services
90e74e,solutions|cool container fleet|temperature control|products|available
98c283,iata|rates|db schenker|new rate platform|agility logistics
7fff44,envirotainer rap e2 temperature-controlled container|united cargo|battery replacement|container|dry ice
1aaf8e,temperature-sensitive containers|skycell boxes|temperature|sensors|united
a5bdfd,uld partner|operations|leasing|rental|track
894b3f,customs clearance|supply chain solutions|retail|healthcare|ocean freight services
fee16e,airbridgecargo|unilode|uld management partnership|abc|portable electronic devices
9048c0,drones|kerry logistics|logistics|hackathon event|teams
b02f76,medvantx|new hub services|robert feeney|chief executive|direct-to-patient platforms
4e21ed,lödige|air cargo|large manual uld system|germany|extension
c1393e,hyde|company|peli biothermal|team|packaging firm
c54d24,flight utilisation|revenue leakage|accenture|service|technology firm
8bf0f3,product temperature|skycell teams|ega group|logistics solutions|cold chain
488d41,supply chain|panalpina|new manhattan solution|customers|chief marketing
66f951,e-freight initiative|iata|alexander|cargo event|solution
37e270,bulk shipping container|pharmaport 360 temperature|cargolux airlines|cargolux|africa
180534,industry|submissions|innovative solutions|iata|success
da90af,aerospace|aviation logistics activities|end-to-end solution|healthcare industries|speed airfreight processing
dde2a8,temperature|specialist pharma flights|skypharma|sutch|ramp
4a04a3,khalfan al shueili|tiaca board|oas|dr khalfan|region
6cf1ce,air cargo|years air cargo supply chains|shawdon|industry|future
0823e0,swiss worldcargo|partners|successful four-month pilot phase|awb|cargologic
ffd58b,company|respective supply chains|logistics managers|able|carrefour
59c54c,nicola caristo|cca|development manager|pharma|business
e0160c,security|revenue management|iata|operations|key issues
ddbeb4,customer service|platforms|panalpina|collaborative shipment management|instant quotes
ff2d12,schiphol|international|service|klm cargo|european network
9e9370,cold|logistics partners|ceiv|texan airport|high-value products
9b8589,iag cargo|program|investors|users|startups
10cc19,swiftlog warehouse management system|kn swiftlog|nagel|kuehne|new key variables
ffb693,second product|american airlines|second pharma|cargo|health care sector
8394cc,technology|lufthansa cargo|air cargo capacity|lufthansa|berlin company
c8c1f5,jettainer|lufthansa cargo|things smarter|ulds|jettainer renew uld contract
4de8c0,shipa freight|online forwarding platform|shipment|logistics space|international shipping
b2f0e6,iata ceiv re-certification|riogaleão cargo|cargo|pharmaceutical terminal|rio de janeiro
f07743,etihad cargo|customer base|agreement|asia|indian subcontinent
d315f0,galeão international airport|riogaleão|cargo revenues|iata|ceiv-pharma
724e11,aircoolbox|re-usable container|keith packer|director|air cargo pharma market
0e569e,mumbai airport|ceiv pharma certification|gvk|india|mial
1c516a,skycell|russian-all cargo airline|abc airlines|deputy general director|products
1fb5ae,company|nexxiot chief executive helmut kaspers|solutions|data|air
410878,rio|delta cargo|medicines|vaccines|variation pharma programme
252faa,maskargo|uld containers|twc|ibrahim mohamed salleh|reader infrastructure
a16d85,jettainer|management firm|director|trapp|uld
9ef90c,solace|core transport|air carriers|smarter analytics|uld tracking partnership
78c2a2,e-awb uptake|cosac-awb|electronic air waybills|hong kong air cargo terminals|rhenus logistics hong kong
8e6269,execution|3gtms|3g-tm|transportation companies|wise tech global
838200,turkish cargo|pharma ceiv accreditation|products|carrier|iata
e75c16,clinton|singapore airlines cargo senior manager|tan|air cargo|ceiv-pharma certification program
975314,lufthansa cargo|dachser|cargo board member product|german logistics provider|dhl global forwarding
4157e4,wca|chief cargo officer|complex|logistics market|operational information
f88be0,medical products|abigail french|csafe global|company|biopharma
5f04da,swiss worldcargo|e-freight|facility|cargo carrier|new approach
8f3bb5,etihad cargo|million bookings|new|director cargo|months
09e843,chep|maintenance|repair shops|management agreement contract|sia cargo
163320,dachser|certification process|life science|best standards|iata certification
516b96,va-q-tec|va-q-tainers|iag cargo|temperature|customers
0f4ccb,siemens|airport logistics|company|sppal|parcel
44b4b1,pharmaceutical manufacturers|data|healthcare cargo|active cool containers|strong engineered product
379c4b,csafe|cats|temperature-controlled container supplier|users unlimited access|data chain
523281,brussels airport|app|brucloud|old paper-based process|air cargo world
7e2372,total e-freight|qatar airways|video|enterprise-wide e-freight|berlin
d2cde6,customers|book|mydhli quote|ocean freight|available options
fd6046,new service|ami|ex-works|available|stephen koller
a9f947,airport|ground|operations|seven years|cargo
087926,mab kargo|cargo iq|jagedeswaran nadrajah|membership|forwarders
f18ab7,dnata|dnata coolchain staff|singapore certification|exelsius|hsa
ac0dc2,metrojets|fedagsa members|fedagsa|e-cargoware|solutions
05fa2b,wfs|70 airline customers|lufthansa|contract|high-level commitment
e1ea83,delta|delta cargo|uld|customers|airport
8294b6,logistics company|atlanta dachser|global standards|india|mumbai
f85781,dhl global|brussels pharma facility|temperature|dhl forwarding|charles
6b5fd3,dhl global forwarding|medical devices|door-to-door courier service|chicago|temperature sensitive products
d9a57c,pixi|descartes|logistics|systems group|software
95d136,integrated management system|lug|certification|company|customers
f44136,pharma e-book|supply chain|amsterdam schiphol airport|european airport|regulations
4b3e7b,cargo|pouwels|customer experience|maaike van der windt|communications
403a1b,envirotainer|cold chain specialist|middle east|africa|niklas lönnkvist
5a7899,national flag-carrier oman|new muscat cargo terminal|systems|air|muscat international airport
2be875,new singapore logistics hub|freight forwarder|new facility|kuehne|pharmaceutical manufacturing centres
9d4f0f,gdp|facility|constant climate|good distribution practice|iag cargo
0b8652,hangar|shippers|supply chain|illinois-based air cargo technology developer|platform
242da2,gdp certification|cargolux airlines|customers|cargolux|temperature task force
e50acf,main deck containers|unilode|customers|airbridgecargo|uld
119459,abc|abcxl product|procedures|changes|temperature settings
bc1944,liege airport|qatar airways|operations|technological solutions|orange belgium
3b3973,iag cargo|infrastructure facilities|testament|carrier|wholesale distribution authorisation
54d9ae,container|csafe rap containers|compressor|qatar airways|qr pharma solution
736af4,logwin|ocean customers|air|new office|shipments
0f0158,airport communities|frankfurt airport|air cargo industry|tiaca es|felix kreutel
0358d2,jan de rijk|route42|vehicle safety tests|johan martens|n-dure
c62448,unilode|aircraft|unilode aviation solutions|customers|air cargo supply chain
94043b,cargo division|professional shippers|next-flight-out service|couriers|same-day
efd93e,new customer website|swiss worldcargo|customers|feature|shipment status
479dbd,customs entry|ups supply chain customers|flex global view|global express services provider ups|transparency
4dfdb9,orion mobility|real-time data|ceva|orion|application
d6e190,uld|customers|unilode|ceo|technology
3e9bbc,pharma passive|transfer times|brazil|gateway|lhr
b44128,cargospot quotes|lot cargo signs|traxon cdmp|sales|solutions provider champ
d61f05,freight forwarder|baxter freight|team|communications|company
b865d0,turkish cargo|logitrans turkey|home advantage|flag-carrier|unlikely logitrans
44f3cc,u-freight|start-ups|products|logistics product|fulfilment services
